"","zip","sdi_decile"
"29605","88055",1
"29606","88056",3
"29607","88061",9
"29608","88063",10
"29609","88065",4
"29610","88072",10
"29611","88081",9
"29612","88101",9
"29613","88103",1
"29614","88112",4
"29615","88113",8
"29616","88114",1
"29617","88115",5
"29618","88116",3
"29619","88118",5
"29620","88119",7
"29621","88120",4
"29622","88121",3
"29623","88124",2
"29624","88125",2
"29625","88126",1
"29626","88130",9
"29627","88132",4
"29628","88134",5
"29629","88135",8
"29630","88136",1
"29631","88201",6
"29632","88203",9
"29633","88210",9
"29634","88220",6
"29635","88230",8
"29636","88231",7
"29637","88232",6
"29638","88240",9
"29639","88242",4
"29640","88250",7
"29641","88252",7
"29642","88253",7
"29643","88254",1
"29644","88255",2
"29645","88256",7
"29646","88260",7
"29647","88262",1
"29648","88263",4
"29649","88264",6
"29650","88265",4
"29651","88267",5
"29652","88268",1
"29653","88301",6
"29654","88310",7
"29655","88311",6
"29656","88312",1
"29657","88314",1
"29658","88316",3
"29659","88317",2
"29660","88318",2
"29661","88321",5
"29662","88323",NA
"29663","88324",1
"29664","88325",1
"29665","88330",3
"29666","88336",2
"29667","88337",4
"29668","88338",1
"29669","88339",1
"29670","88340",10
"29671","88341",2
"29672","88342",7
"29673","88343",NA
"29674","88344",1
"29675","88345",4
"29676","88346",7
"29677","88347",3
"29678","88348",5
"29679","88349",1
"29680","88350",1
"29681","88351",6
"29682","88352",4
"29683","88353",8
"29684","88354",NA
"29685","88355",NA
"29686","88401",8
"29687","88410",1
"29688","88411",4
"29689","88414",1
"29690","88415",8
"29691","88416",6
"29692","88417",NA
"29693","88418",4
"29694","88419",1
"29695","88421",NA
"29696","88422",3
"29697","88424",1
"29698","88426",3
"29699","88427",5
"29700","88430",1
"29701","88431",1
"29702","88434",3
"29703","88435",7
"29704","88436",1
"29705","89001",1
"29706","89002",3
"29707","89003",8
"29708","89004",4
"29709","89005",4
"29710","89007",4
"29711","89008",8
"29712","89010",4
"29713","89011",5
"29714","89012",3
"29715","89013",6
"29716","89014",6
"29717","89015",8
"29718","89017",NA
"29719","89018",6
"29720","89019",8
"29721","89020",9
"29722","89021",1
"29723","89022",NA
"29724","89025",6
"29725","89026",NA
"29726","89027",5
"29727","89029",8
"29728","89030",10
"29729","89031",5
"29730","89032",7
"29731","89039",4
"29732","89040",4
"29733","89042",4
"29734","89043",2
"29735","89044",1
"29736","89045",1
"29737","89046",7
"29738","89047",5
"29739","89048",7
"29740","89049",8
"29741","89052",3
"29742","89054",NA
"29743","89060",6
"29744","89061",4
"29745","89074",3
"29746","89081",8
"29747","89084",4
"29748","89085",1
"29749","89086",8
"29750","89101",10
"29751","89102",10
"29752","89103",9
"29753","89104",10
"29754","89106",10
"29755","89107",10
"29756","89108",9
"29757","89109",9
"29758","89110",10
"29759","89113",4
"29760","89115",10
"29761","89117",7
"29762","89118",8
"29763","89119",10
"29764","89120",7
"29765","89121",9
"29766","89122",9
"29767","89123",5
"29768","89124",1
"29769","89128",7
"29770","89129",5
"29771","89130",5
"29772","89131",2
"29773","89134",2
"29774","89135",2
"29775","89138",2
"29776","89139",4
"29777","89141",3
"29778","89142",9
"29779","89143",2
"29780","89144",3
"29781","89145",6
"29782","89146",9
"29783","89147",7
"29784","89148",5
"29785","89149",4
"29786","89156",9
"29787","89161",2
"29788","89166",2
"29789","89169",10
"29790","89178",3
"29791","89179",1
"29792","89183",7
"29793","89191",NA
"29794","89301",6
"29795","89310",4
"29796","89311",1
"29797","89314",6
"29798","89316",3
"29799","89317",3
"29800","89318",1
"29801","89319",1
"29802","89402",NA
"29803","89403",4
"29804","89404",NA
"29805","89405",3
"29806","89406",6
"29807","89408",6
"29808","89409",1
"29809","89410",5
"29810","89411",2
"29811","89412",2
"29812","89413",2
"29813","89414",3
"29814","89415",6
"29815","89418",2
"29816","89419",8
"29817","89420",5
"29818","89421",7
"29819","89422",3
"29820","89423",1
"29821","89424",7
"29822","89425",6
"29823","89426",6
"29824","89427",9
"29825","89428",4
"29826","89429",5
"29827","89430",2
"29828","89431",9
"29829","89433",7
"29830","89434",4
"29831","89436",2
"29832","89438",1
"29833","89439",2
"29834","89440",2
"29835","89441",2
"29836","89442",5
"29837","89444",3
"29838","89445",6
"29839","89446",NA
"29840","89447",8
"29841","89448",1
"29842","89449",4
"29843","89450",3
"29844","89451",3
"29845","89460",4
"29846","89501",9
"29847","89502",10
"29848","89503",8
"29849","89506",6
"29850","89508",2
"29851","89509",6
"29852","89510",2
"29853","89511",2
"29854","89512",10
"29855","89519",1
"29856","89521",2
"29857","89523",4
"29858","89701",7
"29859","89702",NA
"29860","89703",4
"29861","89704",1
"29862","89705",5
"29863","89706",8
"29864","89801",6
"29865","89815",2
"29866","89820",5
"29867","89821",2
"29868","89822",4
"29869","89823",1
"29870","89825",10
"29871","89826",NA
"29872","89828",1
"29873","89830",5
"29874","89831",NA
"29875","89832",9
"29876","89833",8
"29877","89834",7
"29878","89835",4
"29879","89883",7
"29880","90001",10
"29881","90002",10
"29882","90003",10
"29883","90004",10
"29884","90005",10
"29885","90006",10
"29886","90007",10
"29887","90008",10
"29888","90010",7
"29889","90011",10
"29890","90012",10
"29891","90013",10
"29892","90014",9
"29893","90015",10
"29894","90016",9
"29895","90017",10
"29896","90018",10
"29897","90019",9
"29898","90020",9
"29899","90021",10
"29900","90022",10
"29901","90023",10
"29902","90024",8
"29903","90025",6
"29904","90026",10
"29905","90027",8
"29906","90028",9
"29907","90029",10
"29908","90031",10
"29909","90032",10
"29910","90033",10
"29911","90034",6
"29912","90035",5
"29913","90036",5
"29914","90037",10
"29915","90038",10
"29916","90039",6
"29917","90040",9
"29918","90041",7
"29919","90042",9
"29920","90043",9
"29921","90044",10
"29922","90045",4
"29923","90046",6
"29924","90047",9
"29925","90048",4
"29926","90049",3
"29927","90056",3
"29928","90057",10
"29929","90058",10
"29930","90059",10
"29931","90061",10
"29932","90062",10
"29933","90063",10
"29934","90064",5
"29935","90065",9
"29936","90066",7
"29937","90067",2
"29938","90068",5
"29939","90069",4
"29940","90071",3
"29941","90073",6
"29942","90077",1
"29943","90079",NA
"29944","90089",8
"29945","90090",NA
"29946","90094",4
"29947","90095",NA
"29948","90201",10
"29949","90210",2
"29950","90211",6
"29951","90212",6
"29952","90220",9
"29953","90221",10
"29954","90222",10
"29955","90230",7
"29956","90232",5
"29957","90240",5
"29958","90241",8
"29959","90242",7
"29960","90245",4
"29961","90247",9
"29962","90248",6
"29963","90249",7
"29964","90250",9
"29965","90254",3
"29966","90255",10
"29967","90260",8
"29968","90262",10
"29969","90263",1
"29970","90265",2
"29971","90266",2
"29972","90270",10
"29973","90272",1
"29974","90274",1
"29975","90275",1
"29976","90277",3
"29977","90278",2
"29978","90280",10
"29979","90290",2
"29980","90291",6
"29981","90292",6
"29982","90293",3
"29983","90301",10
"29984","90302",10
"29985","90303",9
"29986","90304",10
"29987","90305",5
"29988","90401",7
"29989","90402",3
"29990","90403",4
"29991","90404",8
"29992","90405",6
"29993","90501",8
"29994","90502",6
"29995","90503",4
"29996","90504",5
"29997","90505",3
"29998","90506",NA
"29999","90601",6
"30000","90602",9
"30001","90603",2
"30002","90604",5
"30003","90605",6
"30004","90606",6
"30005","90620",4
"30006","90621",9
"30007","90623",3
"30008","90630",3
"30009","90631",7
"30010","90638",4
"30011","90640",9
"30012","90650",7
"30013","90660",6
"30014","90670",6
"30015","90680",9
"30016","90701",7
"30017","90703",2
"30018","90704",9
"30019","90706",9
"30020","90710",8
"30021","90712",3
"30022","90713",2
"30023","90715",7
"30024","90716",10
"30025","90717",6
"30026","90720",3
"30027","90723",9
"30028","90731",10
"30029","90732",3
"30030","90740",3
"30031","90742",4
"30032","90743",3
"30033","90744",10
"30034","90745",6
"30035","90746",4
"30036","90747",NA
"30037","90755",8
"30038","90802",9
"30039","90803",4
"30040","90804",10
"30041","90805",10
"30042","90806",10
"30043","90807",5
"30044","90808",2
"30045","90810",9
"30046","90813",10
"30047","90814",6
"30048","90815",4
"30049","90822",NA
"30050","90831",NA
"30051","91001",4
"30052","91006",3
"30053","91007",6
"30054","91008",3
"30055","91010",7
"30056","91011",1
"30057","91016",6
"30058","91020",8
"30059","91024",3
"30060","91030",4
"30061","91040",5
"30062","91042",7
"30063","91046",5
"30064","91101",8
"30065","91103",9
"30066","91104",8
"30067","91105",4
"30068","91106",7
"30069","91107",3
"30070","91108",1
"30071","91201",8
"30072","91202",7
"30073","91203",8
"30074","91204",9
"30075","91205",9
"30076","91206",8
"30077","91207",4
"30078","91208",3
"30079","91210",6
"30080","91214",2
"30081","91301",1
"30082","91302",2
"30083","91303",10
"30084","91304",8
"30085","91306",8
"30086","91307",2
"30087","91311",4
"30088","91316",6
"30089","91320",2
"30090","91321",8
"30091","91324",7
"30092","91325",7
"30093","91326",2
"30094","91330",1
"30095","91331",9
"30096","91335",9
"30097","91340",8
"30098","91342",7
"30099","91343",9
"30100","91344",4
"30101","91345",6
"30102","91350",2
"30103","91351",5
"30104","91352",9
"30105","91354",1
"30106","91355",4
"30107","91356",6
"30108","91360",4
"30109","91361",1
"30110","91362",2
"30111","91364",3
"30112","91367",5
"30113","91371",NA
"30114","91377",2
"30115","91381",3
"30116","91384",3
"30117","91387",5
"30118","91390",2
"30119","91401",9
"30120","91402",10
"30121","91403",4
"30122","91405",10
"30123","91406",9
"30124","91411",9
"30125","91423",5
"30126","91436",1
"30127","91501",7
"30128","91502",9
"30129","91504",5
"30130","91505",6
"30131","91506",5
"30132","91601",9
"30133","91602",6
"30134","91604",4
"30135","91605",10
"30136","91606",9
"30137","91607",7
"30138","91608",2
"30139","91701",2
"30140","91702",8
"30141","91706",8
"30142","91708",5
"30143","91709",2
"30144","91710",7
"30145","91711",3
"30146","91722",5
"30147","91723",8
"30148","91724",5
"30149","91730",7
"30150","91731",10
"30151","91732",9
"30152","91733",10
"30153","91737",3
"30154","91739",3
"30155","91740",6
"30156","91741",3
"30157","91744",7
"30158","91745",4
"30159","91746",7
"30160","91748",6
"30161","91750",4
"30162","91752",7
"30163","91754",7
"30164","91755",8
"30165","91759",2
"30166","91761",7
"30167","91762",8
"30168","91763",9
"30169","91764",9
"30170","91765",2
"30171","91766",9
"30172","91767",9
"30173","91768",9
"30174","91770",8
"30175","91773",4
"30176","91775",5
"30177","91776",8
"30178","91780",6
"30179","91784",1
"30180","91786",8
"30181","91789",2
"30182","91790",6
"30183","91791",6
"30184","91792",6
"30185","91801",8
"30186","91803",7
"30187","91901",4
"30188","91902",3
"30189","91905",6
"30190","91906",8
"30191","91910",8
"30192","91911",9
"30193","91913",5
"30194","91914",1
"30195","91915",3
"30196","91916",2
"30197","91917",8
"30198","91931",7
"30199","91932",9
"30200","91934",2
"30201","91935",1
"30202","91941",5
"30203","91942",7
"30204","91945",8
"30205","91948",1
"30206","91950",10
"30207","91962",2
"30208","91963",8
"30209","91977",8
"30210","91978",7
"30211","91980",NA
"30212","92003",4
"30213","92004",6
"30214","92007",4
"30215","92008",4
"30216","92009",2
"30217","92010",3
"30218","92011",3
"30219","92014",2
"30220","92019",5
"30221","92020",9
"30222","92021",9
"30223","92024",3
"30224","92025",10
"30225","92026",6
"30226","92027",7
"30227","92028",6
"30228","92029",2
"30229","92036",3
"30230","92037",3
"30231","92040",5
"30232","92054",8
"30233","92055",2
"30234","92056",5
"30235","92057",5
"30236","92058",7
"30237","92059",7
"30238","92060",2
"30239","92061",7
"30240","92064",3
"30241","92065",3
"30242","92066",7
"30243","92067",2
"30244","92069",7
"30245","92070",7
"30246","92071",3
"30247","92075",3
"30248","92078",5
"30249","92081",5
"30250","92082",4
"30251","92083",8
"30252","92084",7
"30253","92086",4
"30254","92091",2
"30255","92101",8
"30256","92102",10
"30257","92103",4
"30258","92104",7
"30259","92105",10
"30260","92106",3
"30261","92107",4
"30262","92108",6
"30263","92109",5
"30264","92110",6
"30265","92111",8
"30266","92113",10
"30267","92114",8
"30268","92115",10
"30269","92116",6
"30270","92117",5
"30271","92118",3
"30272","92119",3
"30273","92120",3
"30274","92121",5
"30275","92122",7
"30276","92123",5
"30277","92124",3
"30278","92126",5
"30279","92127",2
"30280","92128",3
"30281","92129",3
"30282","92130",2
"30283","92131",1
"30284","92132",NA
"30285","92134",NA
"30286","92135",1
"30287","92139",7
"30288","92140",1
"30289","92145",1
"30290","92147",NA
"30291","92154",8
"30292","92155",NA
"30293","92173",10
"30294","92201",9
"30295","92203",4
"30296","92210",1
"30297","92211",3
"30298","92220",9
"30299","92222",NA
"30300","92223",5
"30301","92225",10
"30302","92227",10
"30303","92230",9
"30304","92231",9
"30305","92233",10
"30306","92234",9
"30307","92236",8
"30308","92239",1
"30309","92240",10
"30310","92241",7
"30311","92242",7
"30312","92243",10
"30313","92249",9
"30314","92250",9
"30315","92251",6
"30316","92252",9
"30317","92253",5
"30318","92254",9
"30319","92256",5
"30320","92257",9
"30321","92258",8
"30322","92259",8
"30323","92260",6
"30324","92262",8
"30325","92264",6
"30326","92266",1
"30327","92267",2
"30328","92268",3
"30329","92270",3
"30330","92273",9
"30331","92274",9
"30332","92275",7
"30333","92276",6
"30334","92277",9
"30335","92278",3
"30336","92280",NA
"30337","92281",10
"30338","92282",9
"30339","92283",10
"30340","92284",8
"30341","92285",6
"30342","92301",10
"30343","92304",7
"30344","92305",4
"30345","92307",7
"30346","92308",8
"30347","92309",10
"30348","92310",5
"30349","92311",10
"30350","92313",5
"30351","92314",7
"30352","92315",8
"30353","92316",8
"30354","92320",4
"30355","92321",4
"30356","92322",3
"30357","92324",8
"30358","92325",5
"30359","92327",10
"30360","92328",5
"30361","92332",2
"30362","92333",2
"30363","92335",9
"30364","92336",4
"30365","92337",6
"30366","92338",NA
"30367","92339",2
"30368","92341",3
"30369","92342",3
"30370","92344",4
"30371","92345",9
"30372","92346",8
"30373","92347",7
"30374","92352",4
"30375","92354",7
"30376","92356",10
"30377","92358",7
"30378","92359",5
"30379","92363",10
"30380","92364",NA
"30381","92365",6
"30382","92368",10
"30383","92371",7
"30384","92372",3
"30385","92373",5
"30386","92374",7
"30387","92376",9
"30388","92377",4
"30389","92378",1
"30390","92382",6
"30391","92384",2
"30392","92385",4
"30393","92386",7
"30394","92389",6
"30395","92391",8
"30396","92392",9
"30397","92394",9
"30398","92395",10
"30399","92397",3
"30400","92398",9
"30401","92399",5
"30402","92401",10
"30403","92404",10
"30404","92405",10
"30405","92407",9
"30406","92408",10
"30407","92410",10
"30408","92411",10
"30409","92501",9
"30410","92503",7
"30411","92504",8
"30412","92505",8
"30413","92506",4
"30414","92507",10
"30415","92508",3
"30416","92509",8
"30417","92518",8
"30418","92530",8
"30419","92532",5
"30420","92536",5
"30421","92539",6
"30422","92543",10
"30423","92544",8
"30424","92545",7
"30425","92548",8
"30426","92549",4
"30427","92551",8
"30428","92553",10
"30429","92555",5
"30430","92557",7
"30431","92561",5
"30432","92562",4
"30433","92563",4
"30434","92567",7
"30435","92570",9
"30436","92571",8
"30437","92582",6
"30438","92583",9
"30439","92584",3
"30440","92585",6
"30441","92586",6
"30442","92587",4
"30443","92590",9
"30444","92591",5
"30445","92592",2
"30446","92595",6
"30447","92596",5
"30448","92602",4
"30449","92603",2
"30450","92604",5
"30451","92606",6
"30452","92610",2
"30453","92612",7
"30454","92614",6
"30455","92617",8
"30456","92618",5
"30457","92620",3
"30458","92624",3
"30459","92625",2
"30460","92626",6
"30461","92627",8
"30462","92629",2
"30463","92630",4
"30464","92637",4
"30465","92646",2
"30466","92647",7
"30467","92648",4
"30468","92649",4
"30469","92651",3
"30470","92653",4
"30471","92655",10
"30472","92656",3
"30473","92657",1
"30474","92660",3
"30475","92661",4
"30476","92662",2
"30477","92663",3
"30478","92672",4
"30479","92673",1
"30480","92675",4
"30481","92676",1
"30482","92677",3
"30483","92678",3
"30484","92679",1
"30485","92683",8
"30486","92688",2
"30487","92691",2
"30488","92692",2
"30489","92694",2
"30490","92701",10
"30491","92703",9
"30492","92704",8
"30493","92705",5
"30494","92706",9
"30495","92707",8
"30496","92708",4
"30497","92780",7
"30498","92782",3
"30499","92801",9
"30500","92802",10
"30501","92804",8
"30502","92805",9
"30503","92806",8
"30504","92807",2
"30505","92808",2
"30506","92821",4
"30507","92823",1
"30508","92831",8
"30509","92832",9
"30510","92833",6
"30511","92835",2
"30512","92840",7
"30513","92841",9
"30514","92843",8
"30515","92844",9
"30516","92845",2
"30517","92860",3
"30518","92861",1
"30519","92865",5
"30520","92866",9
"30521","92867",6
"30522","92868",9
"30523","92869",3
"30524","92870",5
"30525","92879",8
"30526","92880",3
"30527","92881",3
"30528","92882",6
"30529","92883",2
"30530","92886",1
"30531","92887",1
"30532","93001",8
"30533","93003",5
"30534","93004",5
"30535","93010",4
"30536","93012",2
"30537","93013",5
"30538","93015",7
"30539","93021",3
"30540","93022",3
"30541","93023",3
"30542","93030",9
"30543","93033",9
"30544","93035",5
"30545","93036",8
"30546","93040",8
"30547","93041",8
"30548","93042",NA
"30549","93043",6
"30550","93060",8
"30551","93063",3
"30552","93064",NA
"30553","93065",3
"30554","93066",3
"30555","93067",2
"30556","93101",9
"30557","93103",6
"30558","93105",5
"30559","93108",2
"30560","93109",6
"30561","93110",5
"30562","93111",4
"30563","93117",9
"30564","93201",10
"30565","93202",9
"30566","93203",10
"30567","93204",10
"30568","93205",9
"30569","93206",10
"30570","93207",5
"30571","93208",8
"30572","93210",10
"30573","93212",10
"30574","93215",9
"30575","93218",9
"30576","93219",10
"30577","93220",NA
"30578","93221",9
"30579","93222",6
"30580","93223",10
"30581","93224",7
"30582","93225",7
"30583","93226",1
"30584","93230",8
"30585","93234",10
"30586","93235",9
"30587","93238",5
"30588","93239",9
"30589","93240",8
"30590","93241",10
"30591","93242",9
"30592","93243",7
"30593","93244",1
"30594","93245",8
"30595","93247",10
"30596","93249",9
"30597","93250",10
"30598","93251",8
"30599","93252",9
"30600","93254",8
"30601","93255",6
"30602","93256",10
"30603","93257",10
"30604","93258",10
"30605","93260",7
"30606","93261",10
"30607","93262",2
"30608","93263",10
"30609","93265",4
"30610","93266",9
"30611","93267",10
"30612","93268",10
"30613","93270",10
"30614","93271",2
"30615","93272",10
"30616","93274",9
"30617","93276",9
"30618","93277",8
"30619","93280",10
"30620","93283",7
"30621","93285",6
"30622","93286",10
"30623","93287",1
"30624","93291",9
"30625","93292",8
"30626","93301",10
"30627","93304",10
"30628","93305",10
"30629","93306",9
"30630","93307",10
"30631","93308",10
"30632","93309",9
"30633","93311",3
"30634","93312",3
"30635","93313",7
"30636","93314",3
"30637","93401",6
"30638","93402",4
"30639","93405",9
"30640","93410",NA
"30641","93420",3
"30642","93422",3
"30643","93424",2
"30644","93426",4
"30645","93427",4
"30646","93428",3
"30647","93429",3
"30648","93430",3
"30649","93432",1
"30650","93433",6
"30651","93434",9
"30652","93436",9
"30653","93437",2
"30654","93440",8
"30655","93441",2
"30656","93442",5
"30657","93444",4
"30658","93445",8
"30659","93446",5
"30660","93449",3
"30661","93450",9
"30662","93451",7
"30663","93452",6
"30664","93453",6
"30665","93454",9
"30666","93455",4
"30667","93458",9
"30668","93460",2
"30669","93461",7
"30670","93463",4
"30671","93465",1
"30672","93501",10
"30673","93505",9
"30674","93510",2
"30675","93512",1
"30676","93513",2
"30677","93514",4
"30678","93516",10
"30679","93517",1
"30680","93518",6
"30681","93519",NA
"30682","93522",NA
"30683","93523",5
"30684","93524",1
"30685","93526",5
"30686","93527",5
"30687","93528",NA
"30688","93529",1
"30689","93530",1
"30690","93531",1
"30691","93532",3
"30692","93534",10
"30693","93535",9
"30694","93536",6
"30695","93541",2
"30696","93543",8
"30697","93544",4
"30698","93545",9
"30699","93546",5
"30700","93549",2
"30701","93550",10
"30702","93551",4
"30703","93552",7
"30704","93553",8
"30705","93554",5
"30706","93555",7
"30707","93558",NA
"30708","93560",8
"30709","93561",5
"30710","93562",9
"30711","93563",1
"30712","93591",7
"30713","93592",2
"30714","93601",3
"30715","93602",3
"30716","93603",6
"30717","93604",1
"30718","93605",3
"30719","93606",10
"30720","93608",8
"30721","93609",9
"30722","93610",9
"30723","93611",3
"30724","93612",9
"30725","93614",2
"30726","93615",10
"30727","93616",9
"30728","93618",10
"30729","93619",1
"30730","93620",9
"30731","93621",1
"30732","93622",10
"30733","93623",1
"30734","93624",10
"30735","93625",9
"30736","93626",3
"30737","93627",5
"30738","93628",2
"30739","93630",9
"30740","93631",7
"30741","93633",NA
"30742","93634",6
"30743","93635",9
"30744","93636",4
"30745","93637",9
"30746","93638",10
"30747","93640",10
"30748","93641",6
"30749","93643",6
"30750","93644",6
"30751","93645",1
"30752","93646",10
"30753","93647",10
"30754","93648",10
"30755","93650",10
"30756","93651",2
"30757","93652",9
"30758","93653",3
"30759","93654",9
"30760","93656",8
"30761","93657",9
"30762","93660",10
"30763","93662",9
"30764","93664",1
"30765","93665",4
"30766","93666",10
"30767","93667",3
"30768","93668",6
"30769","93669",4
"30770","93673",10
"30771","93675",5
"30772","93701",10
"30773","93702",10
"30774","93703",10
"30775","93704",9
"30776","93705",10
"30777","93706",10
"30778","93710",9
"30779","93711",5
"30780","93720",4
"30781","93721",10
"30782","93722",9
"30783","93723",6
"30784","93725",10
"30785","93726",10
"30786","93727",9
"30787","93728",10
"30788","93730",1
"30789","93901",9
"30790","93905",10
"30791","93906",8
"30792","93907",5
"30793","93908",2
"30794","93920",7
"30795","93921",2
"30796","93923",3
"30797","93924",4
"30798","93925",8
"30799","93926",7
"30800","93927",9
"30801","93928",2
"30802","93930",9
"30803","93932",6
"30804","93933",8
"30805","93940",5
"30806","93943",NA
"30807","93950",4
"30808","93953",2
"30809","93954",9
"30810","93955",8
"30811","93960",8
"30812","93962",1
"30813","94002",3
"30814","94005",3
"30815","94010",3
"30816","94014",6
"30817","94015",6
"30818","94019",3
"30819","94020",1
"30820","94021",4
"30821","94022",1
"30822","94024",1
"30823","94025",4
"30824","94027",1
"30825","94028",1
"30826","94030",3
"30827","94037",2
"30828","94038",3
"30829","94040",5
"30830","94041",5
"30831","94043",5
"30832","94044",2
"30833","94060",5
"30834","94061",5
"30835","94062",2
"30836","94063",9
"30837","94065",2
"30838","94066",4
"30839","94070",1
"30840","94074",1
"30841","94080",5
"30842","94085",6
"30843","94086",5
"30844","94087",3
"30845","94089",4
"30846","94102",10
"30847","94103",9
"30848","94104",10
"30849","94105",4
"30850","94107",7
"30851","94108",9
"30852","94109",7
"30853","94110",7
"30854","94111",7
"30855","94112",6
"30856","94114",3
"30857","94115",6
"30858","94116",4
"30859","94117",4
"30860","94118",6
"30861","94121",6
"30862","94122",5
"30863","94123",3
"30864","94124",10
"30865","94127",2
"30866","94128",5
"30867","94129",3
"30868","94130",10
"30869","94131",3
"30870","94132",8
"30871","94133",9
"30872","94134",8
"30873","94158",6
"30874","94301",4
"30875","94303",7
"30876","94304",5
"30877","94305",7
"30878","94306",3
"30879","94401",7
"30880","94402",2
"30881","94403",4
"30882","94404",3
"30883","94501",6
"30884","94502",1
"30885","94503",4
"30886","94505",2
"30887","94506",1
"30888","94507",1
"30889","94508",5
"30890","94509",9
"30891","94510",2
"30892","94511",6
"30893","94512",NA
"30894","94513",3
"30895","94514",7
"30896","94515",5
"30897","94516",1
"30898","94517",1
"30899","94518",5
"30900","94519",5
"30901","94520",9
"30902","94521",3
"30903","94523",3
"30904","94525",5
"30905","94526",1
"30906","94528",1
"30907","94530",4
"30908","94531",5
"30909","94533",8
"30910","94534",2
"30911","94535",4
"30912","94536",4
"30913","94538",5
"30914","94539",1
"30915","94541",8
"30916","94542",5
"30917","94544",7
"30918","94545",5
"30919","94546",4
"30920","94547",2
"30921","94548",4
"30922","94549",1
"30923","94550",2
"30924","94551",2
"30925","94552",1
"30926","94553",3
"30927","94555",2
"30928","94556",1
"30929","94558",5
"30930","94559",7
"30931","94560",3
"30932","94561",4
"30933","94563",1
"30934","94564",5
"30935","94565",8
"30936","94566",2
"30937","94567",5
"30938","94568",3
"30939","94569",3
"30940","94571",4
"30941","94572",8
"30942","94573",3
"30943","94574",5
"30944","94575",3
"30945","94576",6
"30946","94577",7
"30947","94578",9
"30948","94579",5
"30949","94580",4
"30950","94582",2
"30951","94583",2
"30952","94585",6
"30953","94586",3
"30954","94587",4
"30955","94588",2
"30956","94589",8
"30957","94590",10
"30958","94591",5
"30959","94592",3
"30960","94595",1
"30961","94596",4
"30962","94597",4
"30963","94598",1
"30964","94599",5
"30965","94601",10
"30966","94602",7
"30967","94603",10
"30968","94605",8
"30969","94606",10
"30970","94607",10
"30971","94608",7
"30972","94609",8
"30973","94610",5
"30974","94611",3
"30975","94612",10
"30976","94613",7
"30977","94618",2
"30978","94619",5
"30979","94621",10
"30980","94702",6
"30981","94703",7
"30982","94704",9
"30983","94705",4
"30984","94706",5
"30985","94707",1
"30986","94708",1
"30987","94709",7
"30988","94710",8
"30989","94720",1
"30990","94801",10
"30991","94803",4
"30992","94804",10
"30993","94805",5
"30994","94806",9
"30995","94850",NA
"30996","94901",8
"30997","94903",4
"30998","94904",3
"30999","94920",2
"31000","94922",5
"31001","94923",3
"31002","94924",4
"31003","94925",2
"31004","94928",6
"31005","94929",4
"31006","94930",2
"31007","94931",5
"31008","94933",8
"31009","94937",3
"31010","94938",3
"31011","94939",2
"31012","94940",1
"31013","94941",2
"31014","94945",4
"31015","94946",1
"31016","94947",3
"31017","94949",4
"31018","94950",2
"31019","94951",3
"31020","94952",4
"31021","94954",4
"31022","94956",5
"31023","94957",2
"31024","94960",2
"31025","94963",4
"31026","94964",5
"31027","94965",5
"31028","94970",2
"31029","94971",1
"31030","94972",NA
"31031","94973",2
"31032","95002",4
"31033","95003",2
"31034","95004",3
"31035","95005",2
"31036","95006",2
"31037","95007",5
"31038","95008",4
"31039","95010",7
"31040","95012",8
"31041","95013",1
"31042","95014",3
"31043","95017",5
"31044","95018",2
"31045","95019",10
"31046","95020",7
"31047","95023",6
"31048","95030",1
"31049","95032",2
"31050","95033",1
"31051","95035",4
"31052","95037",3
"31053","95039",8
"31054","95041",7
"31055","95043",5
"31056","95045",4
"31057","95046",4
"31058","95050",7
"31059","95051",4
"31060","95053",1
"31061","95054",4
"31062","95060",8
"31063","95062",7
"31064","95064",8
"31065","95065",3
"31066","95066",2
"31067","95070",1
"31068","95073",4
"31069","95075",3
"31070","95076",8
"31071","95110",8
"31072","95111",8
"31073","95112",10
"31074","95113",5
"31075","95116",9
"31076","95117",7
"31077","95118",3
"31078","95119",2
"31079","95120",1
"31080","95121",5
"31081","95122",8
"31082","95123",4
"31083","95124",2
"31084","95125",4
"31085","95126",7
"31086","95127",6
"31087","95128",7
"31088","95129",3
"31089","95130",3
"31090","95131",5
"31091","95132",4
"31092","95133",8
"31093","95134",4
"31094","95135",1
"31095","95136",5
"31096","95138",2
"31097","95139",2
"31098","95140",3
"31099","95148",4
"31100","95202",10
"31101","95203",10
"31102","95204",9
"31103","95205",10
"31104","95206",10
"31105","95207",10
"31106","95209",6
"31107","95210",10
"31108","95211",1
"31109","95212",5
"31110","95215",9
"31111","95219",5
"31112","95220",5
"31113","95222",4
"31114","95223",3
"31115","95224",1
"31116","95225",6
"31117","95226",NA
"31118","95227",7
"31119","95228",3
"31120","95230",9
"31121","95231",9
"31122","95232",2
"31123","95233",1
"31124","95234",NA
"31125","95236",5
"31126","95237",7
"31127","95240",9
"31128","95242",4
"31129","95245",5
"31130","95246",2
"31131","95247",3
"31132","95248",5
"31133","95249",8
"31134","95250",NA
"31135","95251",1
"31136","95252",2
"31137","95254",2
"31138","95255",4
"31139","95257",7
"31140","95258",4
"31141","95301",9
"31142","95303",8
"31143","95304",5
"31144","95305",NA
"31145","95306",2
"31146","95307",9
"31147","95310",5
"31148","95311",3
"31149","95312",7
"31150","95313",9
"31151","95314",1
"31152","95315",8
